"","VIC_EDAD","VIC_ESCOLARIDAD","QUIEN_REPORTA","AGR_EDAD","AGR_ESCOLARIDAD","OTRAS_VICTIMAS","VIC_OTRAS_MUJ","HEC_ANO","ANO_EMISION","NUM_MES_EMISION","cluster_k"
"76924",36,14,1,45,23,1,0,2010,2010,2,3
"76925",25,10,1,31,0,1,0,2010,2010,2,2
"76926",31,15,1,28,0,2,0,2010,2010,2,2
"76927",43,6,1,28,14,2,1,2010,2010,2,3
"76928",54,0,1,13,4,1,0,2010,2010,2,3
"76929",35,6,1,37,14,1,0,2010,2010,2,3
"76930",18,10,1,19,14,1,0,2010,2010,2,2
"76931",41,11,1,26,11,1,0,2010,2010,2,3
"76932",31,23,1,36,14,1,0,2010,2010,2,3
"76933",32,0,1,42,0,1,0,2010,2010,2,3
"76934",16,0,1,32,0,1,0,2010,2010,2,2
"76935",23,0,1,31,0,1,0,2010,2010,2,2
"76936",22,11,1,31,0,1,0,2010,2010,2,2
"76937",21,7,1,19,0,1,0,2010,2010,2,2
"76938",21,7,4,25,0,1,0,2010,2010,2,2
"76940",34,7,1,39,11,3,0,2010,2010,3,3
"76941",52,0,1,33,0,2,0,2010,2010,3,1
"76942",16,0,1,20,5,1,0,2010,2010,3,2
"76943",36,0,1,45,0,1,0,2010,2010,3,3
"76944",29,14,1,29,10,2,0,2010,2010,3,2
"76945",19,6,1,22,6,3,0,2010,2010,3,2
"76946",32,14,1,32,14,3,0,2010,2010,3,3
"76947",23,0,1,25,0,6,1,2010,2010,3,2
"76948",22,2,1,38,0,1,0,2010,2010,3,3
"76949",25,9,1,49,0,2,0,2010,2010,3,3
"76950",24,3,1,25,8,1,0,2010,2010,3,2
"76952",19,4,1,22,5,3,0,2010,2010,3,2
"76953",19,6,1,24,8,1,0,2010,2010,3,2
"76954",26,23,1,22,15,2,0,2010,2010,3,2
"76957",26,0,1,47,0,2,0,2010,2010,3,3
"76959",22,15,1,29,15,1,0,2010,2010,3,2
"76964",31,5,1,43,6,1,0,2010,2010,3,3
"76965",35,6,1,35,4,1,0,2010,2010,3,3
"76966",23,10,1,21,6,2,0,2010,2010,3,2
"76967",46,1,1,47,1,2,0,2010,2010,3,1
"76969",36,0,1,40,0,1,0,2010,2010,3,3
"76970",28,10,1,38,14,1,0,2010,2010,3,3
"76971",39,14,1,37,21,4,1,2010,2010,4,3
"76976",28,0,1,33,0,1,0,2010,2010,4,3
"76978",33,0,1,47,6,3,1,2010,2010,4,3
"76982",16,6,1,25,7,2,0,2010,2010,4,2
"76983",42,3,1,45,0,1,0,2010,2010,4,1
"76984",19,8,1,25,6,1,0,2010,2010,4,2
"76985",25,14,1,30,14,1,0,2010,2010,4,2
"76987",41,15,1,29,0,3,0,2010,2010,4,3
"76992",46,0,1,44,6,1,0,2010,2010,5,1
"76993",45,7,1,20,11,4,2,2010,2010,5,3
"76995",19,6,1,21,10,1,0,2010,2010,5,2
"76996",17,9,1,26,10,1,0,2010,2010,5,2
"77003",29,5,1,55,3,1,0,2010,2010,5,3
"77004",37,5,1,47,10,1,0,2010,2010,5,3
"77005",35,6,1,42,0,9,0,2010,2010,5,3
"77006",40,0,1,50,0,4,3,2010,2010,5,1
"77008",64,0,1,31,6,2,1,2010,2010,6,1
"77011",49,0,1,48,0,2,0,2010,2010,6,1
"77012",32,15,1,50,15,4,0,2010,2010,6,3
"77013",43,0,1,35,2,5,0,2010,2010,6,3
"77017",50,0,1,59,0,2,0,2010,2010,6,1
"77018",26,13,1,29,10,1,0,2010,2010,6,2
"77019",30,5,1,34,5,1,0,2010,2010,6,3
"77037",19,4,1,37,6,1,0,2010,2010,7,2
"77038",28,11,1,27,6,4,1,2010,2010,7,2
"77039",21,8,1,17,6,1,0,2010,2010,7,2
"77040",28,6,1,32,0,2,1,2010,2010,7,2
"77041",19,6,1,48,0,1,0,2010,2010,7,3
"77043",23,0,1,22,0,1,0,2010,2010,8,2
"77044",23,0,1,20,0,1,0,2010,2010,8,2
"77045",27,3,1,34,6,1,0,2010,2010,8,3
"77047",49,3,1,22,6,1,0,2010,2010,8,3
"77048",49,0,1,40,0,1,0,2010,2010,8,1
"77049",28,0,1,30,0,2,0,2010,2010,8,2
"77050",24,6,1,27,3,1,0,2010,2010,8,2
"77052",28,0,1,40,0,1,0,2010,2010,8,3
"77053",34,14,1,32,14,1,0,2010,2010,8,3
"77054",61,6,1,34,14,1,0,2010,2010,8,1
"77055",26,6,1,24,0,1,0,2010,2010,8,2
"77067",40,10,1,37,14,1,0,2010,2010,8,3
"77077",25,0,1,21,11,2,0,2010,2010,9,2
"77089",21,0,1,59,0,2,0,2010,2010,9,3
"77099",42,11,1,49,11,2,0,2010,2010,10,1
"77119",41,10,1,40,7,6,0,2010,2010,10,3
"77120",84,3,1,59,23,1,0,2010,2010,10,1
"77122",31,15,1,29,15,5,0,2010,2010,11,2
"77125",25,11,1,22,11,2,0,2010,2010,11,2
"77131",19,0,1,55,0,2,1,2010,2010,11,3
"77132",17,6,1,21,7,1,0,2010,2010,11,2
"77133",18,6,1,19,4,1,0,2010,2010,11,2
"77134",35,7,1,39,0,4,0,2010,2010,11,3
"77136",30,5,1,30,0,1,0,2010,2010,11,2
"77137",18,3,1,23,7,1,0,2010,2010,11,2
"77146",48,14,1,46,3,3,0,2010,2010,12,1
"77147",22,10,1,19,2,1,0,2010,2010,12,2
"77148",36,21,1,40,6,2,0,2010,2010,12,3
"77157",18,5,1,22,6,1,0,2010,2010,12,2
"77162",14,0,2,50,0,1,0,2010,2010,6,3
"77163",38,0,1,40,0,5,0,2010,2010,8,3
"77166",58,0,1,39,7,1,0,2010,2010,1,1
"77167",39,7,1,58,0,1,0,2010,2010,1,1
"77168",63,0,1,67,2,1,0,2010,2010,2,1
"77169",27,0,1,30,7,1,0,2010,2010,2,2
"77170",22,0,4,26,0,1,0,2010,2010,2,2
"77171",39,0,2,40,0,1,0,2010,2010,2,3
"77172",19,11,1,24,15,4,2,2010,2010,2,2
"77173",27,7,1,22,0,4,0,2010,2010,2,2
"77174",18,7,1,24,7,1,0,2010,2010,3,2
"77176",21,7,1,29,11,1,0,2010,2010,4,2
"77177",48,0,1,33,7,1,0,2010,2010,4,3
"77178",21,7,1,27,7,1,0,2010,2010,4,2
"77180",59,0,1,39,0,7,2,2010,2010,5,1
"77181",27,0,1,22,7,1,0,2010,2010,5,2
"77182",24,7,1,30,15,1,0,2010,2010,5,2
"77183",19,7,1,25,7,2,0,2010,2010,5,2
"77186",25,7,1,36,7,4,1,2010,2010,6,3
"77188",45,7,1,23,11,1,0,2010,2010,7,3
"77190",48,0,1,56,0,4,2,2010,2010,7,1
"77191",40,0,1,36,0,4,0,2010,2010,7,3
"77192",43,7,1,57,0,1,0,2010,2010,7,1
"77193",22,6,1,37,0,2,0,2010,2010,7,2
"77195",15,7,1,40,0,2,0,2010,2010,8,2
"77197",16,11,1,47,0,1,0,2010,2010,8,3
"77200",21,0,1,23,0,1,0,2010,2010,8,2
"77203",30,0,1,50,0,5,0,2010,2010,9,3
"77209",28,7,1,50,0,4,1,2010,2010,10,3
"77210",27,7,1,44,7,5,0,2010,2010,10,3
"77217",23,7,1,19,7,5,0,2010,2010,12,2
"77219",39,7,1,25,0,1,0,2010,2010,12,3
"77220",46,0,1,53,7,13,1,2010,2010,12,1
"77221",32,0,1,25,6,7,1,2010,2010,12,2
"77222",44,0,1,21,7,3,0,2010,2010,12,3
"77223",42,0,1,27,0,2,0,2010,2010,12,3
"77224",32,7,1,60,0,1,0,2010,2010,12,1
"77225",28,15,1,30,7,1,0,2010,2010,1,2
"77227",53,0,1,32,0,2,0,2010,2010,2,1
"77228",27,11,1,26,15,1,0,2009,2010,2,2
"77229",42,0,1,23,0,1,0,2010,2010,2,3
"77230",45,7,1,49,7,1,0,2010,2010,2,1
"77231",20,7,1,24,7,2,0,2010,2010,2,2
"77232",14,0,1,28,0,1,0,2010,2010,2,2
"77233",55,0,1,50,0,1,0,2010,2010,2,1
"77234",15,0,2,20,0,1,0,2010,2010,2,2
"77235",35,0,1,40,0,6,2,2010,2010,2,3
"77238",23,7,1,51,0,1,0,2010,2010,2,3
"77241",17,0,1,21,0,2,0,2010,2010,4,2
"77242",27,11,1,27,7,5,0,2010,2010,4,2
"77253",60,0,1,24,15,1,0,2010,2010,6,1
"77259",20,0,1,24,15,1,0,2010,2010,7,2
"77261",52,0,1,27,0,6,2,2010,2010,7,1
"77267",31,0,1,27,0,3,0,2010,2010,8,2
"77268",18,0,1,25,0,3,1,2010,2010,8,2
"77270",17,0,1,22,0,1,0,2010,2010,8,2
"77271",24,0,1,60,0,1,0,2010,2010,8,3
"77272",29,7,1,35,7,1,0,2010,2010,8,3
"77273",36,0,1,37,0,3,0,2010,2010,9,3
"77274",23,7,1,19,0,3,0,2010,2010,9,2
"77275",81,0,1,30,15,1,0,2010,2010,9,1
"77276",17,0,1,60,0,1,0,2010,2010,9,3
"77280",28,0,1,32,0,4,0,2010,2010,10,2
"77282",19,11,1,23,7,1,0,2010,2010,10,2
"77284",47,0,1,24,7,1,0,2010,2010,11,3
"77285",19,7,1,21,11,2,0,2010,2010,11,2
"77288",71,7,1,29,0,3,2,2010,2010,12,1
"77289",36,7,1,36,7,1,0,2010,2010,1,3
"77290",32,0,1,34,0,1,0,2010,2010,1,3
"77292",37,0,1,39,0,1,0,2010,2010,2,3
"77295",25,7,1,28,7,1,0,2010,2010,2,2
"77296",36,0,1,38,0,2,0,2010,2010,3,3
"77297",34,0,1,49,0,1,0,2010,2010,3,3
"77298",19,7,1,23,7,2,0,2010,2010,3,2
"77299",25,7,1,35,7,1,0,2010,2010,4,2
"77301",21,0,1,23,0,2,0,2010,2010,4,2
"77315",24,0,1,41,0,3,0,2010,2010,7,3
"77322",30,0,1,37,0,2,0,2010,2010,9,3
"77326",22,0,1,35,0,2,0,2010,2010,10,2
"77332",31,7,1,32,0,5,0,2010,2010,12,3
"77335",18,7,1,25,7,1,0,2009,2010,2,2
"77337",28,7,1,32,7,2,0,2010,2010,3,2
"77338",33,6,1,25,0,1,0,2010,2010,3,2
"77339",26,0,1,44,0,5,0,2010,2010,3,3
"77341",52,0,1,53,0,3,1,2010,2010,4,1
"77342",20,6,1,20,13,1,0,2010,2010,4,2
"77346",33,0,1,25,0,6,1,2010,2010,5,2
"77347",27,0,1,30,0,6,0,2010,2010,5,2
"77351",40,0,1,45,0,1,0,2010,2010,7,1
"77368",28,10,1,32,14,1,0,2009,2010,1,2
"77369",32,2,1,36,6,1,0,2010,2010,1,3
"77370",54,0,1,55,0,4,0,2010,2010,2,1
"77371",24,5,1,30,2,1,0,2010,2010,2,2
"77372",42,0,1,45,0,1,0,2010,2010,2,1
"77373",50,0,1,60,7,1,0,2010,2010,2,1
"77374",22,15,4,35,11,1,0,2010,2010,2,2
"77375",21,15,1,22,0,1,0,2010,2010,2,2
"77376",29,7,1,39,7,1,0,2010,2010,2,3
"77379",40,0,1,30,7,1,0,2010,2010,3,3
"77380",23,15,1,24,15,1,0,2010,2010,3,2
"77381",40,0,1,41,0,1,0,2010,2010,3,3
"77382",24,7,1,24,7,1,0,2010,2010,3,2
"77383",33,15,1,34,6,1,0,2010,2010,3,3
"77384",40,15,1,40,15,1,0,2010,2010,3,3
"77390",26,6,1,25,0,3,0,2010,2010,4,2
"77396",45,7,4,55,7,3,1,2010,2010,5,1
"77410",42,6,1,34,3,2,0,2010,2010,5,3
"77418",26,7,1,28,7,3,0,2010,2010,6,2
"77420",22,3,1,27,1,2,0,2010,2010,7,2
"77428",36,7,1,36,7,2,0,2010,2010,8,3
"77438",25,11,1,27,11,2,1,2010,2010,8,2
"77439",34,7,1,48,0,3,0,2010,2010,8,3
"77440",37,7,1,34,7,5,0,2010,2010,8,3
"77441",21,11,1,25,11,2,0,2010,2010,8,2
"77442",44,15,1,47,15,3,0,2010,2010,8,1
"77450",67,0,1,39,0,4,0,2010,2010,10,1
"77453",23,11,1,28,7,4,0,2010,2010,10,2
"77455",27,15,1,22,11,1,0,2010,2010,10,2
"77456",30,7,1,27,11,1,0,2010,2010,10,2
"77457",37,15,1,52,23,1,0,2010,2010,10,3
"77458",19,11,1,15,7,1,0,2010,2010,10,2
"77460",35,0,1,39,0,2,0,2010,2010,10,3
"77462",44,0,1,38,7,4,0,2010,2010,11,3
"77463",23,11,1,26,11,3,0,2010,2010,11,2
"77464",21,11,1,28,7,2,0,2010,2010,11,2
"77465",25,7,1,40,11,2,0,2010,2010,11,3
"77476",34,7,1,44,11,1,0,2010,2010,12,3
"77477",30,11,1,23,7,1,0,2010,2010,12,2
"77478",28,7,1,36,7,1,0,2010,2010,12,3
"77479",27,7,1,53,7,1,0,2010,2010,12,3
"77480",22,7,1,25,7,1,0,2010,2010,12,2
"77482",52,7,1,40,7,4,2,2010,2010,2,1
"77485",56,0,1,60,0,1,0,2010,2010,5,1
"77491",52,14,1,31,14,1,0,2010,2010,8,3
"77492",13,0,2,20,0,1,0,2010,2010,9,2
"77493",40,6,1,42,0,2,0,2010,2010,9,3
"77496",27,7,1,27,7,1,0,2009,2010,1,2
"77497",17,7,1,65,0,1,0,2010,2010,1,3
"77499",14,7,1,18,7,1,0,2010,2010,1,2
"77500",48,7,1,36,7,1,0,2010,2010,1,1
"77502",53,0,1,35,2,1,0,2010,2010,2,1
"77503",17,7,1,23,7,2,0,2010,2010,2,2
"77505",35,7,1,43,7,1,0,2010,2010,2,3
"77506",26,7,1,30,0,1,0,2010,2010,2,2
"77507",35,0,1,38,0,2,0,2010,2010,2,3
"77508",30,7,1,33,7,1,0,2010,2010,2,3
"77509",35,7,1,33,7,1,0,2010,2010,3,3
"77511",30,7,1,44,7,4,3,2010,2010,4,3
"77513",43,11,1,60,15,6,1,2010,2010,4,1
"77516",35,7,1,38,7,3,0,2010,2010,4,3
"77517",29,7,1,37,7,2,0,2010,2010,4,3
"77525",26,7,1,65,0,2,1,2010,2010,6,3
"77529",42,0,1,56,0,2,0,2010,2010,6,1
"77540",27,0,1,42,0,3,0,2010,2010,7,3
"77569",48,0,1,40,0,4,0,2010,2010,11,1
"77574",13,6,2,35,0,3,0,2010,2010,12,2
"77576",42,7,2,45,7,2,0,2010,2010,12,1
"77579",12,3,1,22,8,1,0,2010,2010,1,2
"77580",43,0,1,42,2,1,0,2010,2010,1,1
"77581",25,6,1,28,6,2,0,2010,2010,2,2
"77582",34,0,1,36,6,1,0,2010,2010,3,3
"77583",44,3,1,48,3,3,0,2010,2010,3,1
"77586",52,15,1,51,23,1,0,2007,2010,5,1
"77587",29,10,1,29,6,4,0,2010,2010,5,2
"77588",30,15,1,32,23,2,0,2010,2010,5,2
"77589",32,11,1,33,15,4,0,2010,2010,5,3
"77590",33,7,1,26,11,1,0,2010,2010,5,2
"77591",19,10,1,21,6,1,0,2010,2010,5,2
"77592",32,9,1,56,10,1,0,2010,2010,5,3
"77593",25,8,2,32,7,4,0,2010,2010,5,2
"77600",24,6,1,26,6,1,0,2010,2010,10,2
"77604",63,0,1,37,2,2,1,2010,2010,11,1
"77608",33,0,1,38,0,4,0,2010,2010,1,3
"77609",47,0,1,49,0,1,0,2002,2010,1,1
"77610",43,2,1,32,0,1,0,2009,2010,1,3
"77611",19,9,1,18,0,1,0,2010,2010,1,2
"77612",27,0,1,30,6,1,0,2010,2010,1,2
"77613",35,0,1,40,0,2,0,2010,2010,1,3
"77614",21,0,1,35,0,3,0,2010,2010,1,2
"77615",22,10,1,26,14,1,0,2010,2010,1,2
"77616",17,3,1,20,5,1,0,2009,2010,1,2
"77617",20,4,1,25,2,1,0,2010,2010,1,2
"77618",21,16,1,25,20,2,0,2010,2010,1,2
"77619",48,10,1,46,2,5,0,2009,2010,1,1
"77620",27,0,1,28,3,1,0,2010,2010,1,2
"77621",21,0,1,45,0,1,0,2010,2010,1,3
"77622",36,0,1,45,0,1,0,2010,2010,1,3
"77623",23,3,1,33,6,3,0,2010,2010,1,2
"77624",23,0,1,25,0,4,0,2010,2010,1,2
"77625",38,0,1,70,0,5,0,2010,2010,1,1
"77626",53,0,1,25,0,1,0,2010,2010,1,3
"77627",15,6,2,26,0,1,0,2009,2010,1,2
"77628",35,0,1,40,6,7,0,2010,2010,1,3
"77629",39,6,1,67,14,8,0,2010,2010,1,1
"77630",16,6,1,40,0,2,0,2010,2010,1,2
"77631",30,6,1,35,6,2,0,2010,2010,1,3
"77632",36,6,1,70,6,1,0,2010,2010,1,1
"77633",18,14,1,26,14,1,0,2010,2010,1,2
"77634",39,8,1,17,12,1,0,2009,2010,1,2
"77635",83,0,1,40,6,1,0,2010,2010,1,1
"77636",26,0,1,20,0,1,0,2010,2010,1,2
"77637",22,6,1,25,0,1,0,2010,2010,1,2
"77638",38,0,1,48,0,6,0,2010,2010,1,1
"77640",20,3,1,20,9,1,0,2010,2010,1,2
"77641",43,0,1,53,1,1,0,2010,2010,1,1
"77642",40,3,1,43,0,1,0,2010,2010,1,3
"77643",49,14,1,54,14,5,2,2009,2010,1,1
"77644",30,0,1,32,0,1,0,2010,2010,1,3
"77645",38,0,1,40,14,9,0,2010,2010,1,3
"77646",57,0,1,60,2,7,2,2010,2010,1,1
"77647",30,0,1,35,3,5,0,2010,2010,1,3
"77648",24,0,1,60,0,5,0,2010,2010,2,3
"77649",33,3,1,28,0,1,0,2010,2010,2,2
"77650",50,0,1,52,0,1,0,2010,2010,2,1
"77651",38,6,1,29,6,2,0,2010,2010,2,3
"77652",32,0,1,19,0,1,0,2010,2010,2,2
"77653",25,2,1,23,6,2,0,2010,2010,2,2
"77654",34,2,1,48,0,1,0,2010,2010,2,3
"77655",43,3,1,20,3,2,0,2010,2010,2,3
"77656",33,0,1,39,0,1,0,2010,2010,2,3
"77657",26,4,1,29,4,6,0,2010,2010,2,2
"77658",31,14,1,42,14,2,0,2010,2010,2,3
"77659",15,9,1,36,6,1,0,2010,2010,2,2
"77660",18,4,1,34,6,1,0,2010,2010,2,2
"77661",15,5,1,25,14,1,0,2010,2010,2,2
"77662",13,8,2,50,0,1,0,2010,2010,2,3
"77663",18,0,1,27,0,2,0,2010,2010,2,2
"77664",33,0,1,45,0,1,0,2010,2010,2,3
"77665",27,14,1,27,14,3,0,2010,2010,2,2
"77666",18,16,1,32,14,2,0,2010,2010,2,2
"77667",23,0,1,24,0,4,0,2010,2010,2,2
"77668",54,0,2,64,0,2,0,2010,2010,2,1
"77669",40,9,1,38,6,1,0,2010,2010,2,3
"77670",32,0,1,50,0,6,0,2010,2010,2,3
"77671",36,3,1,39,4,8,5,2010,2010,2,3
"77672",33,9,1,45,6,5,0,2010,2010,2,3
"77673",36,0,1,41,5,5,2,2010,2010,2,3
"77674",23,14,1,30,14,2,0,2010,2010,2,2
"77675",38,5,1,40,0,1,0,2010,2010,2,3
"77676",26,5,1,32,6,1,0,2010,2010,2,2
"77677",24,4,1,34,2,1,0,2010,2010,2,2
"77678",18,6,1,28,3,2,0,2010,2010,2,2
"77679",23,14,1,24,10,1,0,2010,2010,2,2
"77680",26,3,1,29,5,1,0,2010,2010,2,2
"77681",73,0,1,67,3,1,0,2010,2010,2,1
"77682",27,0,1,30,4,1,0,2010,2010,2,2
"77683",36,0,1,40,0,4,1,2010,2010,2,3
"77684",39,2,1,19,6,1,0,2010,2010,2,2
"77685",19,10,1,21,4,1,0,2010,2010,2,2
"77686",35,3,1,34,3,1,0,2010,2010,2,3
"77687",22,0,1,24,0,1,0,2010,2010,2,2
"77688",35,6,1,45,6,1,0,2010,2010,2,3
"77689",40,9,1,38,6,1,0,2010,2010,2,3
"77690",20,12,1,29,6,1,0,2010,2010,3,2
"77691",50,6,1,60,5,2,1,2010,2010,3,1
"77692",30,0,1,50,0,1,0,2010,2010,3,3
"77693",20,14,1,29,13,2,0,2010,2010,3,2
"77694",37,12,1,46,14,1,0,2010,2010,3,3
"77695",45,2,1,32,4,1,0,2010,2010,3,3
"77696",29,0,1,32,0,1,0,2010,2010,3,3
"77697",19,8,1,27,4,1,0,2010,2010,3,2
"77698",28,0,1,56,5,1,0,2010,2010,3,3
"77699",31,5,1,28,14,1,0,2010,2010,3,2
"77700",21,0,1,30,0,3,1,2010,2010,3,2
"77701",11,6,1,24,0,2,0,2010,2010,3,2
"77702",65,0,1,43,10,9,4,2010,2010,3,1
"77703",36,6,1,34,3,2,0,2009,2010,3,3
"77704",30,0,1,19,0,5,0,2010,2010,3,2
"77705",13,4,1,60,2,2,0,2010,2010,3,3
"77706",22,0,1,22,2,4,0,2010,2010,3,2
"77707",23,6,1,20,3,1,0,2010,2010,3,2
"77708",49,0,1,30,0,1,0,2010,2010,3,3
"77709",68,0,1,25,0,1,0,2010,2010,3,1
"77710",17,6,1,28,6,1,0,2010,2010,3,2
"77711",27,0,1,31,3,1,0,2010,2010,3,2
"77712",36,0,1,57,0,1,0,2010,2010,3,1
"77713",31,6,1,25,0,1,0,2010,2010,3,2
"77714",42,4,1,46,4,1,0,2010,2010,3,1
"77715",17,6,1,40,0,1,0,2010,2010,3,2
"77716",23,0,1,22,0,1,0,2010,2010,3,2
"77717",28,0,1,26,6,1,0,2010,2010,3,2
"77718",17,5,1,38,1,1,0,2010,2010,3,2
"77719",43,0,1,26,5,12,0,2010,2010,3,3
"77720",31,6,1,35,6,5,0,2010,2010,3,3
"77721",42,3,1,57,0,3,1,2010,2010,3,1
"77722",60,0,1,42,3,1,0,2010,2010,3,1
"77723",32,0,1,46,3,5,0,2010,2010,3,3
"77724",24,6,1,29,14,1,0,2010,2010,3,2
"77725",21,12,1,28,6,2,0,2010,2010,3,2
"77726",28,0,1,40,0,4,0,2010,2010,3,3
"77727",22,6,1,22,6,2,0,2010,2010,3,2
"77728",25,1,1,28,8,5,0,2010,2010,3,2
"77729",50,0,1,60,0,4,0,2010,2010,3,1
"77730",25,3,1,30,5,1,0,2010,2010,3,2
"77731",22,0,1,24,0,2,0,2010,2010,3,2
"77732",20,0,1,25,0,1,0,2010,2010,3,2
"77733",24,3,1,17,2,1,0,2010,2010,3,2
"77734",31,14,1,42,14,3,0,2010,2010,3,3
"77735",12,6,1,21,0,1,0,2010,2010,3,2
"77736",30,14,1,26,14,1,0,2010,2010,4,2
"77739",29,13,1,31,13,1,0,2010,2010,4,2
"77750",36,0,1,38,10,1,0,2010,2010,4,3
"77754",25,0,1,28,8,1,0,2010,2010,4,2
"77755",35,9,1,39,21,1,0,2010,2010,4,3
"77760",22,3,1,44,0,2,0,2010,2010,4,3
"77761",16,0,1,25,0,2,0,2010,2010,4,2
"77762",24,6,1,28,0,3,0,2010,2010,4,2
"77763",65,3,1,30,0,3,0,2010,2010,4,1
"77764",34,14,1,34,6,4,0,2010,2010,4,3
"77766",38,6,1,42,6,3,1,2010,2010,4,3
"77767",33,0,1,33,0,5,0,2010,2010,4,3
"77771",27,3,1,35,0,3,0,2010,2010,4,3
"77774",20,4,1,30,0,2,0,2010,2010,4,2
"77776",14,6,1,40,3,3,0,2010,2010,4,2
"77779",19,6,1,24,6,3,0,2010,2010,4,2
"77780",34,3,1,40,0,2,0,2010,2010,4,3
"77781",23,6,1,21,5,2,0,2010,2010,4,2
"77782",30,2,1,48,13,4,0,2010,2010,4,3
"77783",27,2,1,21,5,2,0,2010,2010,4,2
"77784",19,2,1,23,3,3,0,2010,2010,5,2
"77785",35,13,1,50,21,4,0,2010,2010,5,3
"77786",18,5,1,22,6,2,0,2010,2010,5,2
"77787",22,5,1,23,3,4,0,2010,2010,5,2
"77788",23,6,1,23,9,1,0,2010,2010,5,2
"77789",34,10,1,38,6,1,0,2010,2010,5,3
"77790",27,4,1,26,2,4,0,2010,2010,5,2
"77791",15,0,2,40,0,1,0,2009,2010,5,2
"77792",22,3,2,28,0,1,0,2010,2010,5,2
"77793",29,10,1,46,12,2,0,2010,2010,5,3
"77794",24,6,1,26,10,3,0,2010,2010,5,2
"77795",68,0,1,35,2,3,0,2010,2010,5,1
"77796",28,12,1,27,10,1,0,2010,2010,5,2
"77797",39,5,1,25,8,1,0,2010,2010,5,3
"77798",62,5,1,36,6,1,0,2010,2010,5,1
"77799",27,1,1,27,0,1,0,2010,2010,5,2
"77800",28,0,1,26,6,2,0,2010,2010,5,2
"77801",28,3,1,30,4,3,0,2010,2010,5,2
"77802",21,9,1,21,14,2,0,2010,2010,5,2
"77803",20,0,1,23,2,1,0,2010,2010,5,2
"77804",33,0,1,25,0,1,0,2010,2010,5,2
"77805",50,0,1,52,0,2,0,2010,2010,5,1
"77806",20,3,1,43,1,1,0,2010,2010,5,3
"77807",29,1,1,55,3,4,0,2010,2010,5,3
"77808",20,14,1,20,14,2,0,2010,2010,5,2
"77809",31,6,1,45,0,5,0,2010,2010,5,3
"77810",29,3,1,21,6,4,0,2010,2010,5,2
"77811",23,5,1,27,3,4,0,2010,2010,5,2
"77812",20,3,1,26,6,3,0,2010,2010,5,2
"77813",27,4,1,32,8,4,0,2010,2010,5,2
"77814",44,2,1,50,0,1,0,2010,2010,5,1
"77815",15,0,2,40,6,2,1,2010,2010,5,2
"77816",23,6,1,23,10,1,0,2010,2010,5,2
"77817",19,3,1,23,0,1,0,2010,2010,5,2
"77818",17,2,2,22,0,1,0,2010,2010,5,2
"77819",39,3,1,40,6,1,0,2010,2010,5,3
"77820",22,0,1,33,9,1,0,2010,2010,5,2
"77821",20,6,1,26,13,1,0,2010,2010,5,2
"77822",29,20,1,42,6,3,0,2010,2010,5,3
"77823",22,13,1,24,14,1,0,2010,2010,6,2
"77824",34,1,1,19,3,4,0,2010,2010,6,2
"77825",60,1,1,31,4,4,1,2010,2010,6,1
"77826",37,5,1,51,3,1,0,2010,2010,6,1
"77827",30,0,1,28,0,1,0,2010,2010,6,2
"77828",30,13,1,35,6,1,0,2010,2010,6,3
"77829",16,5,1,26,13,2,1,2010,2010,6,2
"77830",22,2,1,28,6,2,0,2010,2010,6,2
"77831",13,2,1,44,0,4,0,2010,2010,6,2
"77832",37,2,1,40,3,6,0,2010,2010,6,3
"77833",67,2,1,16,0,2,0,2010,2010,6,1
"77834",24,2,1,37,0,1,0,2010,2010,6,3
"77835",33,4,1,34,2,7,0,2010,2010,6,3
"77836",30,0,1,30,6,1,0,2010,2010,6,2
"77837",18,6,1,35,0,2,0,2010,2010,6,2
"77838",27,1,1,38,10,1,0,2010,2010,6,3
"77839",22,5,1,23,3,2,0,2010,2010,6,2
"77840",23,3,1,26,6,3,0,2010,2010,6,2
"77841",23,0,1,29,10,4,0,2010,2010,6,2
"77842",33,0,1,24,0,1,0,2010,2010,6,2
"77843",32,8,1,32,10,5,0,2010,2010,6,3
"77844",26,2,1,28,4,1,0,2010,2010,6,2
"77845",61,5,1,50,0,1,0,2010,2010,6,1
"77846",25,3,1,26,4,1,0,2010,2010,6,2
"77847",36,6,1,41,0,1,0,2010,2010,6,3
"77848",47,0,1,45,0,1,0,2010,2010,6,1
"77849",32,0,1,42,1,1,0,2010,2010,6,3
"77850",18,0,2,45,6,1,0,2010,2010,6,3
"77851",26,0,1,24,0,1,0,2010,2010,6,2
"77852",33,0,1,30,2,1,0,2010,2010,6,3
"77853",45,14,1,50,14,4,2,2010,2010,6,1
"77854",29,4,1,36,0,1,0,2010,2010,6,3
"77855",33,0,1,38,1,5,0,2010,2010,7,3
"77856",17,4,1,31,5,2,0,2007,2010,7,2
"77857",24,8,1,32,6,3,0,2010,2010,7,2
"77858",48,6,1,28,9,1,0,2010,2010,7,3
"77859",48,2,1,49,6,3,0,2010,2010,7,1
"77860",29,3,1,36,1,4,0,2010,2010,7,3
"77861",72,0,1,24,10,2,0,2010,2010,7,1
"77862",38,0,1,40,0,2,0,2010,2010,7,3
"77863",27,5,1,33,6,2,0,2010,2010,7,2
"77864",45,1,1,54,4,3,0,2010,2010,7,1
"77865",23,3,1,39,0,1,0,2010,2010,7,3
